country,year,uniqueid,bank_account,location,cell_phone_access,household_size,respondent_age,respondent_gender,rship_with_head,marital_status,education_level,job_type
Kenya,2018,uniqueid_2977,Yes,Urban,Yes,3.0,29.0,Male,Head of Household,Married/Living together,Tertiary education,Formally employed Private
Kenya,2018,uniqueid_2978,No,Rural,No,2.0,93.0,Male,Head of Household,Married/Living together,No formal education,Farming and Fishing
Kenya,2018,uniqueid_2979,Yes,Rural,Yes,2.0,25.0,Female,Spouse,Married/Living together,Secondary education,Farming and Fishing
Kenya,2018,uniqueid_2980,No,Urban,Yes,12.0,41.0,Female,Spouse,Married/Living together,No formal education,Remittance Dependent
Kenya,2018,uniqueid_2981,No,Rural,No,1.0,65.0,Male,Head of Household,Divorced/Seperated,Primary education,Informally employed
Kenya,2018,uniqueid_2982,No,Urban,No,1.0,58.0,Male,Head of Household,Dont know,Primary education,Informally employed
Kenya,2018,uniqueid_2983,No,Rural,Yes,1.0,40.0,Male,Head of Household,Divorced/Seperated,Primary education,Farming and Fishing
Kenya,2018,uniqueid_2984,No,Urban,Yes,6.0,24.0,Female,Child,Single/Never Married,Tertiary education,Informally employed
Kenya,2018,uniqueid_2985,Yes,Rural,Yes,8.0,63.0,Male,Head of Household,Married/Living together,Primary education,Formally employed Private
Kenya,2018,uniqueid_2986,No,Urban,Yes,3.0,18.0,Female,Spouse,Married/Living together,Secondary education,Remittance Dependent
Kenya,2018,uniqueid_2987,Yes,Rural,Yes,6.0,23.0,Male,Child,Married/Living together,Primary education,Self employed
Kenya,2018,uniqueid_2988,No,Urban,No,1.0,95.0,Female,Head of Household,Widowed,No formal education,Remittance Dependent
Kenya,2018,uniqueid_2989,No,Rural,Yes,12.0,19.0,Male,Child,Single/Never Married,Secondary education,Farming and Fishing
Kenya,2018,uniqueid_2990,No,Urban,Yes,4.0,25.0,Female,Spouse,Married/Living together,Primary education,Informally employed
Kenya,2018,uniqueid_2991,Yes,Urban,Yes,8.0,52.0,Male,Head of Household,Married/Living together,Tertiary education,Formally employed Government
Kenya,2018,uniqueid_2992,No,Urban,No,3.0,58.0,Female,Head of Household,Single/Never Married,Primary education,Farming and Fishing
Kenya,2018,uniqueid_2993,No,Urban,No,4.0,56.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
Kenya,2018,uniqueid_2994,No,Urban,Yes,4.0,41.0,Female,Spouse,Married/Living together,Vocational/Specialised training,Self employed
Kenya,2018,uniqueid_2995,Yes,Urban,Yes,2.0,61.0,Male,Head of Household,Married/Living together,Secondary education,Self employed
Kenya,2018,uniqueid_2996,Yes,Rural,Yes,4.0,74.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
Kenya,2018,uniqueid_2997,No,Rural,No,7.0,26.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
Kenya,2018,uniqueid_2998,No,Rural,No,6.0,65.0,Female,Spouse,Married/Living together,No formal education,Remittance Dependent
Kenya,2018,uniqueid_2999,No,Rural,Yes,1.0,63.0,Female,Head of Household,Widowed,No formal education,Remittance Dependent
Kenya,2018,uniqueid_3000,No,Rural,Yes,6.0,32.0,Female,Spouse,Married/Living together,Secondary education,Remittance Dependent
Kenya,2018,uniqueid_3001,No,Rural,Yes,2.0,50.0,Female,Head of Household,Widowed,Primary education,Informally employed
Kenya,2018,uniqueid_3002,No,Rural,Yes,2.0,28.0,Male,Head of Household,Married/Living together,Primary education,Informally employed
Kenya,2018,uniqueid_3003,No,Urban,Yes,5.0,50.0,Female,Spouse,Married/Living together,Primary education,Self employed
Kenya,2018,uniqueid_3004,No,Rural,No,7.0,16.0,Male,Child,Single/Never Married,Primary education,Remittance Dependent
Kenya,2018,uniqueid_3005,No,Urban,Yes,2.0,32.0,Male,Head of Household,Married/Living together,Secondary education,Self employed
Kenya,2018,uniqueid_3006,Yes,Rural,Yes,2.0,76.0,Male,Head of Household,Married/Living together,Primary education,Other Income
Kenya,2018,uniqueid_3007,No,Urban,No,3.0,18.0,Female,Other relative,Single/Never Married,Secondary education,Remittance Dependent
Kenya,2018,uniqueid_3008,No,Rural,Yes,4.0,21.0,Female,Child,Single/Never Married,Secondary education,Remittance Dependent
Kenya,2018,uniqueid_3009,Yes,Urban,Yes,3.0,28.0,Female,Spouse,Married/Living together,Vocational/Specialised training,Self employed
Kenya,2018,uniqueid_3010,Yes,Urban,Yes,3.0,50.0,Female,Spouse,Married/Living together,Tertiary education,Formally employed Private
Kenya,2018,uniqueid_3011,No,Urban,Yes,1.0,32.0,Male,Head of Household,Single/Never Married,Secondary education,Informally employed
Kenya,2018,uniqueid_3012,No,Rural,No,8.0,55.0,Female,Head of Household,Widowed,No formal education,Self employed
Kenya,2018,uniqueid_3013,No,Rural,Yes,6.0,39.0,Male,Head of Household,Married/Living together,Secondary education,Self employed
Kenya,2018,uniqueid_3014,No,Rural,No,3.0,63.0,Female,Spouse,Married/Living together,No formal education,Informally employed
Kenya,2018,uniqueid_3015,No,Urban,Yes,6.0,26.0,Female,Spouse,Married/Living together,Primary education,Self employed
Kenya,2018,uniqueid_3016,No,Rural,Yes,5.0,40.0,Female,Spouse,Married/Living together,No formal education,Farming and Fishing
Kenya,2018,uniqueid_3017,Yes,Urban,Yes,4.0,32.0,Female,Spouse,Married/Living together,Vocational/Specialised training,Formally employed Government
Kenya,2018,uniqueid_3018,No,Rural,Yes,8.0,23.0,Female,Spouse,Married/Living together,No formal education,Farming and Fishing
Kenya,2018,uniqueid_3019,No,Rural,Yes,2.0,23.0,Male,Other non-relatives,Divorced/Seperated,Primary education,Remittance Dependent
Kenya,2018,uniqueid_3020,No,Rural,Yes,1.0,30.0,Male,Head of Household,Divorced/Seperated,Primary education,Informally employed
Kenya,2018,uniqueid_3021,Yes,Urban,Yes,1.0,23.0,Female,Head of Household,Single/Never Married,Vocational/Specialised training,Remittance Dependent
Kenya,2018,uniqueid_3022,No,Urban,Yes,4.0,20.0,Female,Child,Single/Never Married,Tertiary education,Self employed
Kenya,2018,uniqueid_3023,No,Urban,Yes,2.0,22.0,Male,Other relative,Single/Never Married,Secondary education,Informally employed
Kenya,2018,uniqueid_3024,No,Rural,No,6.0,20.0,Female,Spouse,Married/Living together,Primary education,Informally employed
Kenya,2018,uniqueid_3025,Yes,Urban,Yes,2.0,30.0,Female,Head of Household,Married/Living together,Secondary education,Formally employed Private
Kenya,2018,uniqueid_3026,No,Rural,Yes,6.0,43.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
Kenya,2018,uniqueid_3027,No,Rural,No,7.0,20.0,Female,Spouse,Married/Living together,No formal education,Farming and Fishing
Kenya,2018,uniqueid_3028,No,Rural,Yes,7.0,18.0,Male,Child,Single/Never Married,Secondary education,Other Income
Kenya,2018,uniqueid_3029,No,Rural,Yes,3.0,37.0,Male,Head of Household,Married/Living together,Primary education,Remittance Dependent
Kenya,2018,uniqueid_3030,Yes,Urban,Yes,6.0,50.0,Male,Head of Household,Married/Living together,Primary education,Informally employed
Kenya,2018,uniqueid_3031,No,Urban,Yes,12.0,44.0,Female,Head of Household,Widowed,Primary education,Farming and Fishing
Kenya,2018,uniqueid_3032,No,Rural,Yes,2.0,83.0,Female,Spouse,Married/Living together,No formal education,Farming and Fishing
Kenya,2018,uniqueid_3033,No,Rural,Yes,5.0,32.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
Kenya,2018,uniqueid_3034,No,Rural,Yes,7.0,59.0,Male,Head of Household,Married/Living together,Secondary education,Farming and Fishing
Kenya,2018,uniqueid_3035,No,Rural,Yes,4.0,31.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
Kenya,2018,uniqueid_3036,Yes,Rural,Yes,8.0,34.0,Female,Spouse,Married/Living together,Primary education,Informally employed
Kenya,2018,uniqueid_3037,No,Rural,Yes,4.0,35.0,Male,Head of Household,Married/Living together,Vocational/Specialised training,Formally employed Private
Kenya,2018,uniqueid_3038,Yes,Rural,Yes,3.0,23.0,Female,Other relative,Married/Living together,Secondary education,Farming and Fishing
Kenya,2018,uniqueid_3039,No,Urban,Yes,4.0,40.0,Male,Head of Household,Married/Living together,Primary education,Informally employed
Kenya,2018,uniqueid_3040,Yes,Rural,Yes,3.0,75.0,Female,Head of Household,Widowed,Primary education,Remittance Dependent
Kenya,2018,uniqueid_3041,No,Rural,Yes,6.0,44.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
Kenya,2018,uniqueid_3042,No,Urban,Yes,1.0,46.0,Male,Head of Household,Single/Never Married,Secondary education,Farming and Fishing
Kenya,2018,uniqueid_3043,Yes,Urban,Yes,1.0,26.0,Male,Head of Household,Single/Never Married,Primary education,Formally employed Private
Kenya,2018,uniqueid_3044,Yes,Rural,Yes,2.0,50.0,Male,Head of Household,Divorced/Seperated,Secondary education,Farming and Fishing
Kenya,2018,uniqueid_3045,No,Rural,Yes,11.0,35.0,Male,Head of Household,Married/Living together,Secondary education,Informally employed
Kenya,2018,uniqueid_3046,Yes,Urban,Yes,2.0,24.0,Male,Head of Household,Single/Never Married,Tertiary education,Self employed
Kenya,2018,uniqueid_3047,Yes,Urban,Yes,1.0,50.0,Male,Head of Household,Married/Living together,Vocational/Specialised training,Formally employed Government
Kenya,2018,uniqueid_3048,Yes,Rural,Yes,2.0,72.0,Female,Head of Household,Single/Never Married,Primary education,Other Income
Kenya,2018,uniqueid_3049,No,Urban,Yes,2.0,58.0,Female,Head of Household,Widowed,Primary education,Remittance Dependent
Kenya,2018,uniqueid_3050,No,Urban,Yes,4.0,27.0,Male,Child,Single/Never Married,Primary education,Informally employed
Kenya,2018,uniqueid_3051,Yes,Urban,Yes,4.0,52.0,Female,Head of Household,Married/Living together,Tertiary education,Formally employed Private
Kenya,2018,uniqueid_3052,No,Urban,No,2.0,23.0,Female,Child,Single/Never Married,Secondary education,Farming and Fishing
Kenya,2018,uniqueid_3053,No,Rural,Yes,7.0,17.0,Female,Spouse,Married/Living together,No formal education,Remittance Dependent
Kenya,2018,uniqueid_3054,No,Rural,Yes,5.0,66.0,Female,Head of Household,Widowed,No formal education,Informally employed
Kenya,2018,uniqueid_3055,No,Rural,No,4.0,22.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
Kenya,2018,uniqueid_3056,No,Urban,Yes,4.0,40.0,Female,Other non-relatives,Married/Living together,Secondary education,Formally employed Private
Kenya,2018,uniqueid_3057,Yes,Rural,Yes,3.0,30.0,Female,Head of Household,Married/Living together,Secondary education,Self employed
Kenya,2018,uniqueid_3058,No,Rural,No,6.0,20.0,Male,Child,Married/Living together,Secondary education,Self employed
Kenya,2018,uniqueid_3059,No,Urban,Yes,1.0,48.0,Female,Head of Household,Divorced/Seperated,Primary education,Self employed
Kenya,2018,uniqueid_3060,No,Rural,No,3.0,69.0,Female,Head of Household,Divorced/Seperated,No formal education,Self employed
Kenya,2018,uniqueid_3061,No,Rural,No,2.0,61.0,Female,Spouse,Married/Living together,No formal education,Remittance Dependent
Kenya,2018,uniqueid_3062,No,Urban,No,7.0,42.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
Kenya,2018,uniqueid_3063,No,Urban,Yes,1.0,29.0,Male,Head of Household,Married/Living together,Secondary education,Formally employed Private
Kenya,2018,uniqueid_3064,No,Urban,Yes,2.0,23.0,Female,Spouse,Married/Living together,Secondary education,Formally employed Private
Kenya,2018,uniqueid_3065,No,Rural,No,4.0,31.0,Male,Head of Household,Married/Living together,No formal education,Farming and Fishing
Kenya,2018,uniqueid_3066,No,Urban,No,2.0,30.0,Male,Head of Household,Married/Living together,Secondary education,Informally employed
Kenya,2018,uniqueid_3067,No,Urban,Yes,4.0,26.0,Female,Spouse,Married/Living together,Secondary education,Self employed
Kenya,2018,uniqueid_3068,No,Urban,Yes,4.0,73.0,Female,Spouse,Married/Living together,Primary education,Informally employed
Kenya,2018,uniqueid_3069,No,Rural,Yes,8.0,18.0,Female,Child,Single/Never Married,Secondary education,Remittance Dependent
Kenya,2018,uniqueid_3070,No,Urban,Yes,3.0,38.0,Female,Spouse,Married/Living together,Vocational/Specialised training,Informally employed
Kenya,2018,uniqueid_3071,Yes,Rural,Yes,7.0,38.0,Female,Head of Household,Married/Living together,Primary education,Farming and Fishing
Kenya,2018,uniqueid_3072,No,Urban,Yes,4.0,36.0,Female,Head of Household,Single/Never Married,Primary education,Informally employed
Kenya,2018,uniqueid_3073,No,Rural,No,6.0,20.0,Female,Other relative,Single/Never Married,Secondary education,Remittance Dependent
Kenya,2018,uniqueid_3074,No,Rural,No,1.0,65.0,Female,Head of Household,Married/Living together,No formal education,Remittance Dependent
Kenya,2018,uniqueid_3075,Yes,Urban,Yes,3.0,37.0,Female,Spouse,Married/Living together,Primary education,Self employed
Kenya,2018,uniqueid_3076,No,Rural,Yes,9.0,32.0,Male,Child,Married/Living together,Vocational/Specialised training,Farming and Fishing
Kenya,2018,uniqueid_3077,Yes,Urban,Yes,1.0,30.0,Male,Head of Household,Single/Never Married,Secondary education,Remittance Dependent
Kenya,2018,uniqueid_3078,No,Urban,No,1.0,30.0,Female,Head of Household,Married/Living together,Primary education,Farming and Fishing
Kenya,2018,uniqueid_3079,No,Rural,No,1.0,66.0,Male,Head of Household,Widowed,Primary education,Remittance Dependent
Kenya,2018,uniqueid_3080,No,Rural,Yes,4.0,35.0,Male,Head of Household,Married/Living together,Primary education,Self employed
Kenya,2018,uniqueid_3081,No,Urban,Yes,2.0,35.0,Female,Head of Household,Single/Never Married,Primary education,Informally employed
Kenya,2018,uniqueid_3082,No,Rural,No,12.0,48.0,Female,Spouse,Married/Living together,Primary education,Remittance Dependent
Kenya,2018,uniqueid_3083,No,Urban,Yes,1.0,21.0,Male,Head of Household,Single/Never Married,Secondary education,Informally employed
Kenya,2018,uniqueid_3084,No,Rural,Yes,4.0,17.0,Male,Child,Single/Never Married,Primary education,Informally employed
Kenya,2018,uniqueid_3085,Yes,Urban,Yes,1.0,22.0,Female,Head of Household,Single/Never Married,Secondary education,Formally employed Private
Kenya,2018,uniqueid_3086,No,Rural,No,6.0,20.0,Male,Child,Single/Never Married,Secondary education,Farming and Fishing
Kenya,2018,uniqueid_3087,No,Rural,Yes,13.0,30.0,Female,Child,Single/Never Married,Tertiary education,Remittance Dependent
Kenya,2018,uniqueid_3088,No,Rural,Yes,7.0,45.0,Male,Head of Household,Married/Living together,Primary education,Self employed
Kenya,2018,uniqueid_3089,Yes,Rural,Yes,2.0,75.0,Female,Head of Household,Widowed,No formal education,Remittance Dependent
Kenya,2018,uniqueid_3090,No,Rural,Yes,5.0,20.0,Male,Other relative,Single/Never Married,Primary education,Informally employed
Kenya,2018,uniqueid_3091,No,Urban,No,6.0,52.0,Female,Spouse,Married/Living together,No formal education,Farming and Fishing
Kenya,2018,uniqueid_3092,No,Rural,Yes,1.0,52.0,Male,Head of Household,Divorced/Seperated,Secondary education,Farming and Fishing
Kenya,2018,uniqueid_3093,Yes,Urban,Yes,1.0,28.0,Male,Head of Household,Single/Never Married,Vocational/Specialised training,Self employed
Kenya,2018,uniqueid_3094,No,Urban,Yes,6.0,33.0,Female,Head of Household,Married/Living together,Secondary education,Informally employed
Kenya,2018,uniqueid_3095,Yes,Rural,Yes,3.0,35.0,Female,Head of Household,Single/Never Married,Vocational/Specialised training,Formally employed Government
Kenya,2018,uniqueid_3096,Yes,Urban,Yes,3.0,70.0,Female,Head of Household,Widowed,Primary education,Other Income
Kenya,2018,uniqueid_3097,No,Rural,Yes,4.0,46.0,Male,Head of Household,Divorced/Seperated,Primary education,Informally employed
Kenya,2018,uniqueid_3098,Yes,Urban,Yes,5.0,29.0,Female,Spouse,Married/Living together,Primary education,Self employed
Kenya,2018,uniqueid_3099,Yes,Urban,Yes,3.0,42.0,Female,Spouse,Married/Living together,Vocational/Specialised training,Formally employed Government
Kenya,2018,uniqueid_3100,No,Urban,Yes,2.0,42.0,Female,Head of Household,Single/Never Married,Primary education,Self employed
Kenya,2018,uniqueid_3101,No,Rural,Yes,8.0,40.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
Kenya,2018,uniqueid_3102,No,Rural,Yes,4.0,26.0,Female,Head of Household,Single/Never Married,Primary education,Informally employed
Kenya,2018,uniqueid_3103,No,Urban,Yes,2.0,56.0,Female,Spouse,Married/Living together,Vocational/Specialised training,Self employed
Kenya,2018,uniqueid_3104,No,Rural,No,4.0,16.0,Female,Child,Single/Never Married,Primary education,Remittance Dependent
Kenya,2018,uniqueid_3105,No,Rural,Yes,3.0,46.0,Female,Head of Household,Widowed,Primary education,Farming and Fishing
Kenya,2018,uniqueid_3106,Yes,Urban,Yes,2.0,26.0,Female,Head of Household,Single/Never Married,Tertiary education,Formally employed Private
Kenya,2018,uniqueid_3107,Yes,Urban,Yes,4.0,36.0,Female,Head of Household,Married/Living together,Secondary education,Self employed
Kenya,2018,uniqueid_3108,No,Rural,Yes,7.0,20.0,Female,Spouse,Married/Living together,No formal education,Farming and Fishing
Kenya,2018,uniqueid_3109,No,Rural,Yes,1.0,22.0,Male,Head of Household,Single/Never Married,Primary education,Self employed
Kenya,2018,uniqueid_3110,No,Rural,Yes,7.0,33.0,Female,Spouse,Married/Living together,Primary education,Self employed
Kenya,2018,uniqueid_3111,No,Rural,No,5.0,19.0,Male,Child,Single/Never Married,Primary education,Remittance Dependent
Kenya,2018,uniqueid_3112,No,Urban,Yes,1.0,70.0,Female,Head of Household,Widowed,No formal education,Remittance Dependent
Kenya,2018,uniqueid_3113,Yes,Urban,Yes,4.0,36.0,Female,Head of Household,Married/Living together,Tertiary education,Formally employed Private
Kenya,2018,uniqueid_3114,Yes,Urban,Yes,2.0,42.0,Male,Head of Household,Married/Living together,Vocational/Specialised training,Self employed
Kenya,2018,uniqueid_3115,No,Urban,Yes,2.0,90.0,Female,Head of Household,Married/Living together,No formal education,Government Dependent
Kenya,2018,uniqueid_3116,No,Urban,Yes,1.0,56.0,Male,Head of Household,Married/Living together,Secondary education,Informally employed
Kenya,2018,uniqueid_3117,Yes,Rural,Yes,1.0,41.0,Male,Head of Household,Single/Never Married,Primary education,Informally employed
Kenya,2018,uniqueid_3118,No,Urban,Yes,4.0,45.0,Female,Spouse,Married/Living together,No formal education,Farming and Fishing
Kenya,2018,uniqueid_3119,No,Urban,Yes,8.0,37.0,Female,Head of Household,Single/Never Married,Primary education,Farming and Fishing
Kenya,2018,uniqueid_3120,No,Urban,Yes,2.0,23.0,Female,Spouse,Married/Living together,Primary education,Informally employed
Kenya,2018,uniqueid_3121,No,Rural,Yes,4.0,22.0,Male,Child,Single/Never Married,Secondary education,Other Income
Kenya,2018,uniqueid_3122,Yes,Rural,Yes,3.0,55.0,Male,Head of Household,Married/Living together,Secondary education,Self employed
Kenya,2018,uniqueid_3123,No,Rural,Yes,9.0,30.0,Female,Spouse,Married/Living together,No formal education,Farming and Fishing
Kenya,2018,uniqueid_3124,No,Rural,Yes,2.0,18.0,Female,Head of Household,Married/Living together,No formal education,Farming and Fishing
Kenya,2018,uniqueid_3125,No,Rural,Yes,5.0,20.0,Male,Child,Single/Never Married,Primary education,Informally employed
Kenya,2018,uniqueid_3126,No,Rural,Yes,4.0,40.0,Male,Head of Household,Married/Living together,Primary education,Informally employed
Kenya,2018,uniqueid_3127,Yes,Urban,Yes,1.0,24.0,Male,Head of Household,Single/Never Married,Tertiary education,Formally employed Government
Kenya,2018,uniqueid_3128,No,Rural,No,3.0,34.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
Kenya,2018,uniqueid_3129,No,Rural,No,5.0,57.0,Male,Head of Household,Married/Living together,No formal education,Informally employed
Kenya,2018,uniqueid_3130,No,Urban,No,6.0,26.0,Female,Head of Household,Single/Never Married,Primary education,Informally employed
Kenya,2018,uniqueid_3131,No,Rural,Yes,5.0,26.0,Female,Spouse,Married/Living together,Primary education,Remittance Dependent
Kenya,2018,uniqueid_3132,Yes,Urban,Yes,1.0,63.0,Male,Head of Household,Married/Living together,Secondary education,Self employed
Kenya,2018,uniqueid_3133,No,Urban,Yes,2.0,21.0,Male,Head of Household,Single/Never Married,Primary education,Self employed
Kenya,2018,uniqueid_3134,Yes,Rural,Yes,4.0,26.0,Female,Spouse,Married/Living together,Primary education,Remittance Dependent
Kenya,2018,uniqueid_3135,No,Rural,Yes,3.0,30.0,Female,Other relative,Married/Living together,Secondary education,Self employed
Kenya,2018,uniqueid_3136,No,Urban,Yes,7.0,35.0,Female,Spouse,Married/Living together,Primary education,Self employed
Kenya,2018,uniqueid_3137,No,Rural,No,7.0,42.0,Female,Spouse,Married/Living together,Primary education,Other Income
Kenya,2018,uniqueid_3138,No,Rural,Yes,3.0,22.0,Female,Spouse,Married/Living together,Primary education,Informally employed
Kenya,2018,uniqueid_3139,No,Rural,No,5.0,35.0,Female,Head of Household,Married/Living together,Primary education,Informally employed
Kenya,2018,uniqueid_3140,Yes,Urban,Yes,3.0,40.0,Female,Spouse,Single/Never Married,Primary education,Farming and Fishing
Kenya,2018,uniqueid_3141,No,Urban,Yes,3.0,26.0,Female,Spouse,Married/Living together,Primary education,Remittance Dependent
Kenya,2018,uniqueid_3142,No,Urban,Yes,1.0,65.0,Female,Head of Household,Widowed,No formal education,Informally employed
Kenya,2018,uniqueid_3143,No,Rural,No,5.0,38.0,Female,Spouse,Married/Living together,Primary education,Remittance Dependent
Kenya,2018,uniqueid_3144,No,Urban,No,6.0,60.0,Male,Head of Household,Married/Living together,No formal education,Farming and Fishing
Kenya,2018,uniqueid_3145,No,Urban,Yes,5.0,51.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
Kenya,2018,uniqueid_3146,No,Urban,Yes,7.0,21.0,Female,Other relative,Single/Never Married,Secondary education,Remittance Dependent
Kenya,2018,uniqueid_3147,No,Urban,Yes,2.0,22.0,Male,Child,Single/Never Married,Tertiary education,Remittance Dependent
Kenya,2018,uniqueid_3148,No,Rural,Yes,9.0,18.0,Female,Child,Single/Never Married,Secondary education,Remittance Dependent
Kenya,2018,uniqueid_3149,No,Urban,Yes,2.0,38.0,Female,Other non-relatives,Divorced/Seperated,Primary education,Formally employed Private
Kenya,2018,uniqueid_3150,No,Rural,Yes,4.0,23.0,Male,Child,Single/Never Married,Secondary education,Self employed
Kenya,2018,uniqueid_3151,Yes,Urban,Yes,1.0,23.0,Male,Head of Household,Single/Never Married,Secondary education,Informally employed
Kenya,2018,uniqueid_3152,Yes,Rural,Yes,6.0,32.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
Kenya,2018,uniqueid_3153,No,Rural,Yes,5.0,31.0,Female,Head of Household,Married/Living together,Primary education,Self employed
Kenya,2018,uniqueid_3154,No,Urban,Yes,2.0,22.0,Male,Head of Household,Single/Never Married,Secondary education,Formally employed Private
Kenya,2018,uniqueid_3155,No,Rural,No,4.0,20.0,Female,Spouse,Married/Living together,Primary education,Informally employed
Kenya,2018,uniqueid_3156,No,Urban,No,5.0,36.0,Female,Head of Household,Widowed,Primary education,Informally employed
Kenya,2018,uniqueid_3157,No,Rural,No,6.0,17.0,Female,Child,Single/Never Married,Secondary education,Remittance Dependent
Kenya,2018,uniqueid_3158,No,Rural,Yes,6.0,61.0,Male,Head of Household,Married/Living together,Secondary education,Informally employed
Kenya,2018,uniqueid_3159,No,Rural,Yes,5.0,25.0,Male,Head of Household,Married/Living together,No formal education,Farming and Fishing
Kenya,2018,uniqueid_3160,No,Rural,Yes,4.0,54.0,Female,Spouse,Married/Living together,Secondary education,Farming and Fishing
Kenya,2018,uniqueid_3161,No,Urban,No,8.0,42.0,Female,Spouse,Married/Living together,Primary education,Informally employed
Kenya,2018,uniqueid_3162,No,Urban,Yes,1.0,22.0,Female,Head of Household,Single/Never Married,Primary education,Formally employed Private
Kenya,2018,uniqueid_3163,No,Rural,No,5.0,16.0,Male,Child,Single/Never Married,Primary education,Remittance Dependent
Kenya,2018,uniqueid_3164,Yes,Urban,Yes,1.0,21.0,Male,Head of Household,Single/Never Married,Tertiary education,Remittance Dependent
Kenya,2018,uniqueid_3165,Yes,Urban,Yes,8.0,40.0,Female,Spouse,Married/Living together,Primary education,Informally employed
Kenya,2018,uniqueid_3166,No,Rural,Yes,1.0,56.0,Female,Head of Household,Widowed,Primary education,Farming and Fishing
Kenya,2018,uniqueid_3167,No,Rural,No,3.0,16.0,Female,Child,Single/Never Married,Secondary education,Remittance Dependent
Kenya,2018,uniqueid_3168,Yes,Rural,No,8.0,70.0,Male,Head of Household,Married/Living together,No formal education,Government Dependent
Kenya,2018,uniqueid_3169,No,Rural,Yes,1.0,32.0,Male,Head of Household,Single/Never Married,Primary education,Informally employed
Kenya,2018,uniqueid_3170,No,Rural,Yes,3.0,31.0,Male,Head of Household,Married/Living together,Primary education,Informally employed
Kenya,2018,uniqueid_3171,No,Urban,No,4.0,27.0,Female,Spouse,Married/Living together,Primary education,Informally employed
Kenya,2018,uniqueid_3172,No,Rural,No,10.0,17.0,Female,Other relative,Single/Never Married,Secondary education,Other Income
Kenya,2018,uniqueid_3173,Yes,Urban,Yes,2.0,26.0,Male,Head of Household,Single/Never Married,Vocational/Specialised training,Self employed
Kenya,2018,uniqueid_3174,No,Rural,No,3.0,38.0,Female,Spouse,Married/Living together,Primary education,Informally employed
Kenya,2018,uniqueid_3175,No,Rural,Yes,4.0,17.0,Male,Head of Household,Single/Never Married,Secondary education,Farming and Fishing
Kenya,2018,uniqueid_3176,No,Urban,Yes,5.0,16.0,Male,Child,Single/Never Married,Secondary education,Remittance Dependent
Kenya,2018,uniqueid_3177,No,Rural,Yes,4.0,65.0,Female,Head of Household,Widowed,Primary education,Farming and Fishing
Kenya,2018,uniqueid_3178,No,Rural,Yes,4.0,24.0,Female,Child,Single/Never Married,Secondary education,Remittance Dependent
Kenya,2018,uniqueid_3179,No,Urban,No,3.0,65.0,Female,Spouse,Married/Living together,No formal education,Self employed
Kenya,2018,uniqueid_3180,Yes,Rural,Yes,2.0,70.0,Female,Head of Household,Single/Never Married,Primary education,Informally employed
Kenya,2018,uniqueid_3181,No,Rural,Yes,7.0,47.0,Male,Head of Household,Married/Living together,Secondary education,Farming and Fishing
Kenya,2018,uniqueid_3182,No,Rural,Yes,4.0,32.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
Kenya,2018,uniqueid_3183,No,Urban,Yes,2.0,32.0,Male,Head of Household,Single/Never Married,Primary education,Informally employed
Kenya,2018,uniqueid_3184,No,Rural,No,4.0,20.0,Male,Child,Married/Living together,No formal education,Farming and Fishing
Kenya,2018,uniqueid_3185,No,Rural,No,2.0,69.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
Kenya,2018,uniqueid_3186,No,Rural,Yes,1.0,46.0,Female,Head of Household,Married/Living together,Primary education,Self employed
Kenya,2018,uniqueid_3187,No,Urban,Yes,1.0,27.0,Female,Head of Household,Single/Never Married,Secondary education,Informally employed
Kenya,2018,uniqueid_3188,No,Urban,Yes,1.0,22.0,Male,Head of Household,Single/Never Married,Primary education,Informally employed
Kenya,2018,uniqueid_3189,No,Urban,No,4.0,18.0,Female,Child,Single/Never Married,Primary education,Remittance Dependent
Kenya,2018,uniqueid_3190,No,Rural,Yes,2.0,21.0,Male,Child,Single/Never Married,Secondary education,Formally employed Private
Kenya,2018,uniqueid_3191,No,Rural,Yes,4.0,77.0,Male,Head of Household,Married/Living together,No formal education,Farming and Fishing
Kenya,2018,uniqueid_3192,No,Rural,No,4.0,22.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
Kenya,2018,uniqueid_3193,No,Urban,Yes,2.0,24.0,Female,Spouse,Married/Living together,Secondary education,Remittance Dependent
Kenya,2018,uniqueid_3194,Yes,Urban,Yes,3.0,31.0,Female,Head of Household,Single/Never Married,Secondary education,Formally employed Private
