country,year,uniqueid,bank_account,location,cell_phone_access,household_size,respondent_age,respondent_gender,rship_with_head,marital_status,education_level,job_type
Rwanda,2016,uniqueid_4050,No,Rural,Yes,3.0,58.0,Male,Head of Household,Married/Living together,No formal education,Farming and Fishing
Rwanda,2016,uniqueid_4051,No,Rural,No,6.0,36.0,Male,Head of Household,Married/Living together,No formal education,Informally employed
Rwanda,2016,uniqueid_4052,No,Rural,No,2.0,83.0,Female,Head of Household,Widowed,Primary education,Government Dependent
Rwanda,2016,uniqueid_4053,Yes,Urban,Yes,4.0,61.0,Male,Head of Household,Married/Living together,Primary education,Other Income
Rwanda,2016,uniqueid_4054,No,Rural,Yes,5.0,16.0,Female,Child,Single/Never Married,Primary education,Remittance Dependent
Rwanda,2016,uniqueid_4055,No,Rural,No,6.0,36.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_4056,No,Rural,Yes,2.0,65.0,Female,Head of Household,Widowed,No formal education,Farming and Fishing
Rwanda,2016,uniqueid_4057,No,Rural,Yes,2.0,45.0,Male,Child,Single/Never Married,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_4058,No,Rural,Yes,3.0,28.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_4059,No,Rural,Yes,6.0,22.0,Male,Child,Single/Never Married,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_4060,Yes,Urban,Yes,6.0,52.0,Male,Head of Household,Married/Living together,Tertiary education,Formally employed Government
Rwanda,2016,uniqueid_4061,No,Rural,Yes,8.0,16.0,Female,Child,Single/Never Married,Secondary education,Remittance Dependent
Rwanda,2016,uniqueid_4062,No,Rural,Yes,5.0,44.0,Female,Head of Household,Widowed,Primary education,Informally employed
Rwanda,2016,uniqueid_4063,Yes,Urban,Yes,5.0,48.0,Male,Head of Household,Married/Living together,Tertiary education,Formally employed Government
Rwanda,2016,uniqueid_4064,No,Rural,Yes,6.0,34.0,Female,Spouse,Married/Living together,No formal education,Informally employed
Rwanda,2016,uniqueid_4065,No,Rural,Yes,7.0,25.0,Female,Spouse,Married/Living together,No formal education,Self employed
Rwanda,2016,uniqueid_4066,No,Rural,Yes,3.0,26.0,Male,Head of Household,Married/Living together,Primary education,Informally employed
Rwanda,2016,uniqueid_4067,No,Rural,Yes,5.0,28.0,Male,Head of Household,Married/Living together,Primary education,Informally employed
Rwanda,2016,uniqueid_4068,No,Rural,No,4.0,21.0,Female,Child,Single/Never Married,Secondary education,Informally employed
Rwanda,2016,uniqueid_4069,No,Rural,Yes,4.0,49.0,Female,Head of Household,Widowed,No formal education,Informally employed
Rwanda,2016,uniqueid_4070,No,Rural,Yes,6.0,38.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_4071,No,Rural,Yes,5.0,34.0,Male,Head of Household,Married/Living together,Primary education,Self employed
Rwanda,2016,uniqueid_4072,No,Urban,Yes,5.0,18.0,Female,Other non-relatives,Single/Never Married,Primary education,Formally employed Private
Rwanda,2016,uniqueid_4073,No,Rural,Yes,5.0,40.0,Female,Head of Household,Single/Never Married,Primary education,Informally employed
Rwanda,2016,uniqueid_4074,No,Rural,Yes,4.0,50.0,Female,Head of Household,Divorced/Seperated,No formal education,Farming and Fishing
Rwanda,2016,uniqueid_4075,No,Rural,Yes,3.0,19.0,Female,Spouse,Single/Never Married,Primary education,Informally employed
Rwanda,2016,uniqueid_4076,No,Urban,Yes,2.0,66.0,Female,Head of Household,Widowed,Primary education,Informally employed
Rwanda,2016,uniqueid_4077,No,Rural,Yes,2.0,21.0,Female,Head of Household,Divorced/Seperated,No formal education,Informally employed
Rwanda,2016,uniqueid_4078,No,Rural,Yes,5.0,29.0,Female,Spouse,Married/Living together,Primary education,Informally employed
Rwanda,2016,uniqueid_4079,No,Rural,Yes,7.0,17.0,Female,Child,Single/Never Married,Primary education,Dont Know/Refuse to answer
Rwanda,2016,uniqueid_4080,No,Urban,Yes,4.0,35.0,Male,Head of Household,Married/Living together,Secondary education,Farming and Fishing
Rwanda,2016,uniqueid_4081,No,Rural,Yes,3.0,25.0,Female,Head of Household,Widowed,Primary education,Self employed
Rwanda,2016,uniqueid_4082,No,Rural,Yes,2.0,30.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_4083,No,Rural,Yes,4.0,45.0,Female,Head of Household,Widowed,No formal education,Farming and Fishing
Rwanda,2016,uniqueid_4084,No,Rural,Yes,6.0,17.0,Male,Other non-relatives,Single/Never Married,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_4085,No,Rural,Yes,2.0,66.0,Female,Head of Household,Widowed,No formal education,Farming and Fishing
Rwanda,2016,uniqueid_4086,No,Rural,Yes,2.0,43.0,Female,Spouse,Married/Living together,Secondary education,Farming and Fishing
Rwanda,2016,uniqueid_4087,No,Rural,No,1.0,77.0,Female,Head of Household,Widowed,No formal education,Other Income
Rwanda,2016,uniqueid_4088,No,Rural,Yes,6.0,65.0,Male,Head of Household,Married/Living together,No formal education,Informally employed
Rwanda,2016,uniqueid_4089,Yes,Urban,Yes,2.0,35.0,Male,Head of Household,Single/Never Married,Tertiary education,Formally employed Private
Rwanda,2016,uniqueid_4090,No,Rural,Yes,8.0,37.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_4091,No,Rural,Yes,5.0,33.0,Female,Child,Single/Never Married,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_4092,No,Urban,Yes,5.0,40.0,Male,Head of Household,Married/Living together,Primary education,Informally employed
Rwanda,2016,uniqueid_4093,No,Rural,Yes,3.0,35.0,Male,Parent,Single/Never Married,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_4094,Yes,Rural,Yes,4.0,36.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_4095,No,Rural,Yes,6.0,42.0,Female,Spouse,Married/Living together,No formal education,Farming and Fishing
Rwanda,2016,uniqueid_4096,No,Rural,Yes,3.0,39.0,Male,Head of Household,Married/Living together,Secondary education,Farming and Fishing
Rwanda,2016,uniqueid_4097,No,Rural,Yes,3.0,32.0,Female,Head of Household,Single/Never Married,No formal education,Farming and Fishing
Rwanda,2016,uniqueid_4098,Yes,Rural,Yes,4.0,32.0,Female,Spouse,Married/Living together,Secondary education,Self employed
Rwanda,2016,uniqueid_4099,No,Rural,Yes,3.0,25.0,Female,Child,Single/Never Married,Secondary education,Informally employed
Rwanda,2016,uniqueid_4100,No,Rural,No,6.0,33.0,Female,Spouse,Married/Living together,Primary education,Informally employed
Rwanda,2016,uniqueid_4101,No,Rural,Yes,5.0,70.0,Male,Head of Household,Married/Living together,No formal education,Farming and Fishing
Rwanda,2016,uniqueid_4102,No,Rural,No,7.0,56.0,Female,Spouse,Married/Living together,No formal education,Informally employed
Rwanda,2016,uniqueid_4103,No,Rural,Yes,8.0,35.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_4104,No,Rural,Yes,4.0,40.0,Female,Child,Single/Never Married,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_4105,No,Rural,Yes,6.0,39.0,Female,Spouse,Married/Living together,Primary education,Informally employed
Rwanda,2016,uniqueid_4106,No,Rural,Yes,3.0,49.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_4107,No,Rural,Yes,8.0,33.0,Male,Head of Household,Married/Living together,No formal education,Farming and Fishing
Rwanda,2016,uniqueid_4108,No,Rural,Yes,5.0,30.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_4109,No,Urban,Yes,5.0,32.0,Female,Spouse,Married/Living together,Primary education,Self employed
Rwanda,2016,uniqueid_4110,No,Rural,No,1.0,77.0,Female,Head of Household,Widowed,No formal education,Farming and Fishing
Rwanda,2016,uniqueid_4111,No,Rural,Yes,8.0,35.0,Male,Head of Household,Married/Living together,No formal education,Farming and Fishing
Rwanda,2016,uniqueid_4112,No,Urban,Yes,7.0,41.0,Female,Head of Household,Widowed,Primary education,Self employed
Rwanda,2016,uniqueid_4113,No,Rural,No,4.0,27.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_4114,No,Rural,Yes,1.0,37.0,Female,Head of Household,Divorced/Seperated,No formal education,Informally employed
Rwanda,2016,uniqueid_4115,No,Rural,Yes,1.0,45.0,Female,Head of Household,Divorced/Seperated,Secondary education,Farming and Fishing
Rwanda,2016,uniqueid_4116,No,Rural,Yes,6.0,54.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_4117,Yes,Urban,Yes,6.0,25.0,Female,Parent,Single/Never Married,Primary education,Formally employed Private
Rwanda,2016,uniqueid_4118,No,Rural,No,7.0,35.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_4119,Yes,Rural,Yes,1.0,23.0,Male,Head of Household,Single/Never Married,Primary education,Self employed
Rwanda,2016,uniqueid_4120,No,Rural,Yes,4.0,16.0,Male,Other non-relatives,Single/Never Married,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_4121,Yes,Urban,Yes,4.0,42.0,Female,Spouse,Married/Living together,Secondary education,Other Income
Rwanda,2016,uniqueid_4122,No,Rural,Yes,3.0,31.0,Male,Head of Household,Married/Living together,Secondary education,Farming and Fishing
Rwanda,2016,uniqueid_4123,No,Rural,Yes,3.0,24.0,Female,Spouse,Married/Living together,Secondary education,Farming and Fishing
Rwanda,2016,uniqueid_4124,Yes,Rural,Yes,5.0,33.0,Male,Head of Household,Married/Living together,Primary education,Dont Know/Refuse to answer
Rwanda,2016,uniqueid_4125,No,Rural,No,7.0,16.0,Female,Child,Single/Never Married,Secondary education,Informally employed
Rwanda,2016,uniqueid_4126,No,Rural,Yes,6.0,56.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_4127,No,Rural,Yes,5.0,35.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_4128,No,Rural,Yes,8.0,20.0,Female,Child,Single/Never Married,Primary education,Informally employed
Rwanda,2016,uniqueid_4129,No,Rural,Yes,4.0,22.0,Female,Spouse,Single/Never Married,Secondary education,Self employed
Rwanda,2016,uniqueid_4130,No,Rural,Yes,1.0,49.0,Female,Head of Household,Single/Never Married,No formal education,Informally employed
Rwanda,2016,uniqueid_4131,No,Rural,Yes,7.0,35.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_4132,No,Rural,Yes,2.0,30.0,Male,Head of Household,Married/Living together,Primary education,Informally employed
Rwanda,2016,uniqueid_4133,No,Rural,Yes,4.0,31.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_4134,No,Rural,No,4.0,21.0,Female,Child,Single/Never Married,Primary education,Informally employed
Rwanda,2016,uniqueid_4135,No,Urban,Yes,5.0,61.0,Male,Head of Household,Married/Living together,Vocational/Specialised training,Informally employed
Rwanda,2016,uniqueid_4136,No,Rural,No,2.0,55.0,Female,Head of Household,Widowed,No formal education,Farming and Fishing
Rwanda,2016,uniqueid_4137,No,Rural,Yes,4.0,26.0,Female,Spouse,Married/Living together,Primary education,Other Income
Rwanda,2016,uniqueid_4138,No,Rural,No,4.0,48.0,Female,Head of Household,Married/Living together,No formal education,Farming and Fishing
Rwanda,2016,uniqueid_4139,No,Rural,Yes,6.0,41.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_4140,No,Rural,Yes,6.0,37.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_4141,Yes,Rural,Yes,4.0,33.0,Male,Head of Household,Married/Living together,Tertiary education,Formally employed Government
Rwanda,2016,uniqueid_4142,No,Rural,No,6.0,16.0,Female,Child,Single/Never Married,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_4143,Yes,Urban,Yes,7.0,44.0,Male,Head of Household,Married/Living together,Tertiary education,Formally employed Government
Rwanda,2016,uniqueid_4144,No,Rural,Yes,5.0,56.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_4145,Yes,Rural,Yes,1.0,30.0,Male,Head of Household,Single/Never Married,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_4146,No,Rural,Yes,8.0,41.0,Male,Head of Household,Married/Living together,Primary education,Informally employed
Rwanda,2016,uniqueid_4147,No,Rural,No,1.0,80.0,Female,Head of Household,Widowed,No formal education,Informally employed
Rwanda,2016,uniqueid_4148,Yes,Rural,Yes,5.0,27.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_4149,No,Rural,Yes,5.0,33.0,Female,Head of Household,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_4150,No,Rural,Yes,8.0,39.0,Female,Spouse,Married/Living together,Secondary education,Farming and Fishing
Rwanda,2016,uniqueid_4151,No,Rural,Yes,8.0,45.0,Male,Head of Household,Married/Living together,Primary education,Informally employed
Rwanda,2016,uniqueid_4152,No,Rural,Yes,7.0,49.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_4153,Yes,Rural,Yes,6.0,38.0,Female,Spouse,Married/Living together,Secondary education,Formally employed Government
Rwanda,2016,uniqueid_4154,No,Rural,Yes,6.0,16.0,Male,Child,Single/Never Married,Secondary education,Farming and Fishing
Rwanda,2016,uniqueid_4155,No,Rural,Yes,3.0,27.0,Female,Spouse,Married/Living together,Primary education,Informally employed
Rwanda,2016,uniqueid_4156,No,Rural,Yes,3.0,22.0,Female,Child,Single/Never Married,Primary education,Informally employed
Rwanda,2016,uniqueid_4157,No,Rural,Yes,2.0,33.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_4158,No,Rural,Yes,3.0,56.0,Female,Head of Household,Widowed,No formal education,Farming and Fishing
Rwanda,2016,uniqueid_4159,No,Rural,No,4.0,17.0,Female,Child,Single/Never Married,Primary education,Informally employed
Rwanda,2016,uniqueid_4160,No,Rural,Yes,3.0,60.0,Male,Head of Household,Married/Living together,Secondary education,Formally employed Government
Rwanda,2016,uniqueid_4161,No,Rural,Yes,4.0,28.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_4162,No,Rural,Yes,2.0,59.0,Female,Head of Household,Widowed,No formal education,Other Income
Rwanda,2016,uniqueid_4163,No,Rural,Yes,6.0,49.0,Female,Spouse,Married/Living together,Secondary education,Farming and Fishing
Rwanda,2016,uniqueid_4164,No,Rural,Yes,6.0,34.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_4165,No,Rural,Yes,7.0,35.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_4166,No,Rural,Yes,6.0,33.0,Female,Spouse,Married/Living together,Primary education,Informally employed
Rwanda,2016,uniqueid_4167,No,Rural,Yes,6.0,18.0,Female,Child,Single/Never Married,Secondary education,Other Income
Rwanda,2016,uniqueid_4168,Yes,Urban,Yes,6.0,65.0,Female,Spouse,Married/Living together,Tertiary education,Formally employed Government
Rwanda,2016,uniqueid_4169,No,Rural,Yes,2.0,24.0,Female,Spouse,Married/Living together,Primary education,Informally employed
Rwanda,2016,uniqueid_4170,Yes,Urban,Yes,3.0,35.0,Male,Head of Household,Married/Living together,Secondary education,Formally employed Government
Rwanda,2016,uniqueid_4171,Yes,Urban,Yes,3.0,31.0,Male,Head of Household,Married/Living together,Secondary education,Dont Know/Refuse to answer
Rwanda,2016,uniqueid_4172,No,Rural,No,4.0,33.0,Male,Head of Household,Married/Living together,Primary education,Self employed
Rwanda,2016,uniqueid_4173,Yes,Rural,Yes,8.0,43.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_4174,No,Urban,No,3.0,65.0,Female,Head of Household,Widowed,No formal education,Farming and Fishing
Rwanda,2016,uniqueid_4175,No,Rural,Yes,2.0,63.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_4176,No,Rural,Yes,4.0,62.0,Female,Head of Household,Widowed,Primary education,Dont Know/Refuse to answer
Rwanda,2016,uniqueid_4177,No,Rural,No,4.0,36.0,Female,Spouse,Married/Living together,Primary education,Informally employed
Rwanda,2016,uniqueid_4178,Yes,Urban,Yes,3.0,27.0,Male,Head of Household,Married/Living together,Primary education,Other Income
Rwanda,2016,uniqueid_4179,No,Rural,Yes,7.0,35.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_4180,No,Rural,Yes,5.0,41.0,Male,Head of Household,Married/Living together,Secondary education,Informally employed
Rwanda,2016,uniqueid_4181,No,Rural,No,2.0,17.0,Male,Parent,Single/Never Married,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_4182,No,Rural,No,9.0,49.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_4183,No,Rural,Yes,6.0,33.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_4184,No,Rural,Yes,3.0,21.0,Female,Spouse,Married/Living together,Primary education,Informally employed
Rwanda,2016,uniqueid_4185,No,Rural,Yes,5.0,60.0,Male,Head of Household,Married/Living together,No formal education,Informally employed
Rwanda,2016,uniqueid_4186,Yes,Urban,Yes,6.0,35.0,Male,Other non-relatives,Single/Never Married,Tertiary education,Other Income
Rwanda,2016,uniqueid_4187,No,Rural,Yes,2.0,58.0,Female,Head of Household,Single/Never Married,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_4188,No,Rural,Yes,3.0,60.0,Male,Head of Household,Married/Living together,No formal education,Farming and Fishing
Rwanda,2016,uniqueid_4189,No,Rural,Yes,4.0,27.0,Female,Child,Single/Never Married,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_4190,No,Rural,Yes,3.0,42.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_4191,No,Rural,Yes,1.0,28.0,Male,Head of Household,Single/Never Married,Secondary education,Farming and Fishing
Rwanda,2016,uniqueid_4192,No,Rural,Yes,6.0,37.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_4193,Yes,Rural,Yes,7.0,46.0,Female,Head of Household,Widowed,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_4194,No,Rural,Yes,5.0,18.0,Female,Other relative,Single/Never Married,Primary education,Informally employed
Rwanda,2016,uniqueid_4195,No,Rural,Yes,5.0,19.0,Female,Child,Single/Never Married,Secondary education,Farming and Fishing
Rwanda,2016,uniqueid_4196,No,Rural,Yes,3.0,25.0,Male,Head of Household,Married/Living together,No formal education,Farming and Fishing
Rwanda,2016,uniqueid_4197,No,Rural,Yes,4.0,53.0,Male,Head of Household,Married/Living together,No formal education,Informally employed
Rwanda,2016,uniqueid_4198,No,Rural,Yes,2.0,32.0,Male,Child,Single/Never Married,No formal education,Farming and Fishing
Rwanda,2016,uniqueid_4199,Yes,Rural,Yes,8.0,45.0,Male,Head of Household,Married/Living together,Secondary education,Other Income
Rwanda,2016,uniqueid_4200,No,Rural,Yes,7.0,48.0,Male,Head of Household,Married/Living together,Secondary education,Farming and Fishing
Rwanda,2016,uniqueid_4201,No,Rural,Yes,7.0,50.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_4202,No,Rural,Yes,4.0,48.0,Male,Head of Household,Married/Living together,Secondary education,Farming and Fishing
Rwanda,2016,uniqueid_4203,No,Urban,Yes,3.0,23.0,Female,Head of Household,Single/Never Married,Primary education,Informally employed
Rwanda,2016,uniqueid_4204,No,Rural,No,2.0,67.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_4205,No,Rural,No,7.0,42.0,Male,Head of Household,Married/Living together,Primary education,Informally employed
Rwanda,2016,uniqueid_4206,Yes,Rural,Yes,3.0,63.0,Female,Head of Household,Divorced/Seperated,No formal education,Self employed
Rwanda,2016,uniqueid_4207,No,Rural,Yes,4.0,36.0,Female,Head of Household,Single/Never Married,No formal education,Farming and Fishing
Rwanda,2016,uniqueid_4208,No,Rural,No,3.0,80.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_4209,No,Rural,Yes,4.0,32.0,Female,Child,Single/Never Married,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_4210,No,Rural,No,5.0,33.0,Male,Head of Household,Married/Living together,No formal education,Farming and Fishing
Rwanda,2016,uniqueid_4211,No,Rural,No,1.0,73.0,Female,Head of Household,Widowed,No formal education,Farming and Fishing
Rwanda,2016,uniqueid_4212,Yes,Rural,Yes,4.0,22.0,Male,Parent,Single/Never Married,Primary education,Self employed
Rwanda,2016,uniqueid_4213,No,Rural,Yes,1.0,79.0,Female,Head of Household,Widowed,No formal education,Farming and Fishing
Rwanda,2016,uniqueid_4214,No,Rural,Yes,4.0,24.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_4215,No,Rural,Yes,5.0,37.0,Female,Spouse,Married/Living together,No formal education,Informally employed
Rwanda,2016,uniqueid_4216,No,Urban,Yes,4.0,56.0,Female,Head of Household,Widowed,Primary education,Self employed
Rwanda,2016,uniqueid_4217,No,Urban,Yes,4.0,32.0,Female,Spouse,Married/Living together,Primary education,Informally employed
Rwanda,2016,uniqueid_4218,No,Urban,Yes,7.0,17.0,Female,Other relative,Single/Never Married,Secondary education,Remittance Dependent
Rwanda,2016,uniqueid_4219,No,Rural,Yes,8.0,43.0,Female,Spouse,Married/Living together,No formal education,Farming and Fishing
Rwanda,2016,uniqueid_4220,No,Rural,Yes,1.0,35.0,Male,Head of Household,Divorced/Seperated,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_4221,No,Rural,Yes,5.0,42.0,Male,Head of Household,Married/Living together,Primary education,Informally employed
Rwanda,2016,uniqueid_4222,No,Rural,Yes,5.0,44.0,Male,Head of Household,Married/Living together,Primary education,Informally employed
Rwanda,2016,uniqueid_4223,No,Rural,Yes,7.0,50.0,Male,Head of Household,Married/Living together,No formal education,Informally employed
Rwanda,2016,uniqueid_4224,No,Rural,Yes,3.0,50.0,Female,Head of Household,Widowed,Secondary education,Farming and Fishing
Rwanda,2016,uniqueid_4225,No,Rural,No,4.0,76.0,Male,Head of Household,Married/Living together,No formal education,Farming and Fishing
Rwanda,2016,uniqueid_4226,No,Urban,Yes,5.0,24.0,Male,Child,Single/Never Married,Secondary education,Farming and Fishing
Rwanda,2016,uniqueid_4227,No,Rural,Yes,5.0,19.0,Male,Parent,Single/Never Married,Primary education,Informally employed
Rwanda,2016,uniqueid_4228,No,Rural,Yes,5.0,31.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_4229,No,Urban,Yes,5.0,21.0,Male,Parent,Single/Never Married,Secondary education,Other Income
Rwanda,2016,uniqueid_4230,No,Rural,Yes,3.0,59.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_4231,No,Rural,Yes,3.0,30.0,Male,Head of Household,Married/Living together,Primary education,Self employed
Rwanda,2016,uniqueid_4232,No,Rural,Yes,5.0,52.0,Female,Spouse,Married/Living together,No formal education,Farming and Fishing
Rwanda,2016,uniqueid_4233,No,Rural,Yes,3.0,57.0,Female,Head of Household,Widowed,No formal education,Farming and Fishing
Rwanda,2016,uniqueid_4234,No,Urban,Yes,3.0,51.0,Female,Head of Household,Widowed,No formal education,Informally employed
Rwanda,2016,uniqueid_4235,No,Rural,No,7.0,16.0,Female,Child,Single/Never Married,Primary education,Self employed
Rwanda,2016,uniqueid_4236,Yes,Urban,Yes,3.0,25.0,Female,Spouse,Married/Living together,Primary education,Remittance Dependent
Rwanda,2016,uniqueid_4237,No,Rural,Yes,5.0,30.0,Male,Head of Household,Married/Living together,No formal education,Informally employed
Rwanda,2016,uniqueid_4238,No,Urban,No,4.0,50.0,Female,Spouse,Married/Living together,No formal education,Other Income
Rwanda,2016,uniqueid_4239,No,Rural,Yes,8.0,37.0,Female,Spouse,Married/Living together,No formal education,Remittance Dependent
Rwanda,2016,uniqueid_4240,No,Rural,Yes,3.0,23.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_4241,No,Rural,Yes,1.0,63.0,Male,Head of Household,Widowed,Primary education,Dont Know/Refuse to answer
Rwanda,2016,uniqueid_4242,No,Rural,Yes,5.0,19.0,Male,Parent,Single/Never Married,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_4243,No,Rural,Yes,6.0,30.0,Female,Head of Household,Widowed,Primary education,Self employed
Rwanda,2016,uniqueid_4244,No,Rural,Yes,4.0,31.0,Female,Spouse,Married/Living together,Primary education,Other Income
Rwanda,2016,uniqueid_4245,No,Rural,Yes,4.0,35.0,Female,Spouse,Married/Living together,Primary education,Informally employed
Rwanda,2016,uniqueid_4246,No,Rural,Yes,5.0,42.0,Male,Head of Household,Married/Living together,Primary education,Self employed
Rwanda,2016,uniqueid_4247,No,Urban,Yes,7.0,45.0,Female,Spouse,Married/Living together,Secondary education,Remittance Dependent
Rwanda,2016,uniqueid_4248,No,Rural,Yes,7.0,27.0,Male,Child,Single/Never Married,Primary education,Informally employed
Rwanda,2016,uniqueid_4249,No,Rural,Yes,1.0,58.0,Female,Head of Household,Widowed,No formal education,Farming and Fishing
Rwanda,2016,uniqueid_4250,Yes,Rural,Yes,4.0,30.0,Female,Spouse,Married/Living together,Secondary education,Farming and Fishing
Rwanda,2016,uniqueid_4251,No,Rural,Yes,9.0,16.0,Female,Child,Single/Never Married,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_4252,No,Rural,Yes,6.0,25.0,Male,Child,Single/Never Married,Secondary education,Farming and Fishing
Rwanda,2016,uniqueid_4253,No,Rural,Yes,3.0,19.0,Male,Head of Household,Married/Living together,Secondary education,Informally employed
Rwanda,2016,uniqueid_4254,No,Rural,Yes,4.0,34.0,Male,Head of Household,Married/Living together,Primary education,Informally employed
Rwanda,2016,uniqueid_4255,No,Rural,No,2.0,40.0,Female,Head of Household,Widowed,No formal education,Informally employed
Rwanda,2016,uniqueid_4256,No,Rural,Yes,4.0,29.0,Male,Head of Household,Married/Living together,Primary education,Informally employed
Rwanda,2016,uniqueid_4257,No,Rural,Yes,3.0,66.0,Female,Spouse,Married/Living together,No formal education,Farming and Fishing
Rwanda,2016,uniqueid_4258,Yes,Urban,No,5.0,19.0,Male,Child,Single/Never Married,Secondary education,Remittance Dependent
Rwanda,2016,uniqueid_4259,Yes,Urban,Yes,3.0,25.0,Female,Spouse,Married/Living together,Secondary education,Self employed
Rwanda,2016,uniqueid_4260,No,Rural,Yes,2.0,21.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_4261,Yes,Urban,Yes,5.0,43.0,Female,Spouse,Married/Living together,Secondary education,Formally employed Government
Rwanda,2016,uniqueid_4262,No,Rural,Yes,4.0,38.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_4263,No,Rural,Yes,4.0,27.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
Rwanda,2016,uniqueid_4264,Yes,Rural,Yes,3.0,42.0,Male,Head of Household,Married/Living together,No formal education,Self employed
Rwanda,2016,uniqueid_4265,No,Rural,No,4.0,34.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
